Wind Speed (m/s),Wind Direction (°),ActivePower (kW)
6.461881161,79.7431488,588.3383789
7.082714081,78.2201004,775.838623
6.808040142,79.15229797,654.4827271
7.118048191,75.66712189,812.6434937
7.334907055,74.33979034,913.9979858
7.784203053,71.91040039,1073.473022
8.121138573,70.98636627,1261.305054
8.408408165,72.67536926,1375.208008
8.755632401,71.02292633,1629.447021
9.428718567,66.17812347,1926.047974
9.563113213,66.76265717,2092.483887
10.73151016,65.57613373,2560.350098
10.88311958,65.96115875,2640.220947
11.05712986,60.66218185,2723.503906
11.04798985,63.10795975,2697.385986
10.95246029,63.41416931,2683.525879
10.92772961,66.56667328,2801.173096
11.30790997,65.78735352,3035.436035
10.77756977,62.89382935,2841.665039
10.85062981,62.87556076,2838.636963
11.25121021,62.89485168,3045.080078
11.27171993,60.14704132,3117.589111
12.24246025,64.02722168,3283.239014
11.35976982,62.39863968,2937.837891
11.11093998,64.46820831,2869.939941
10.89523029,63.19578171,2777.829102
10.63403034,61.50336075,2752.718018
11.24153996,63.4518013,2976.289063
11.95158005,63.33839035,3365.636963
12.36867046,63.45748138,3450.214111
12.37703991,62.83438873,3536.366943
13.38416004,61.58061981,3602.448975
13.5157299,60.76269913,3594.112061
14.20044994,62.76227188,3602.490967
14.65347004,65.41165161,3602.525879
14.87331009,66.92720795,3602.23291
14.02406025,64.48084259,3599.623047
12.61997032,61.53733063,3490.024902
12.70487022,62.49113083,3528.685059
12.51605034,59.71205902,3507.955078
11.82419968,60.04994965,3420.355957
13.37080002,62.016819,3565.923096
13.16895962,63.22182846,3480.898926
12.98746014,61.60956955,3527.653076
13.56107044,62.3583107,3588.924072
14.26891041,62.00423813,3598.352051
13.06155968,61.3817215,3534.217041
12.76700974,58.6366806,3576.894043
13.16942024,59.26509857,3592.450928
13.31418037,59.10641098,3593.279053
12.54833031,58.2634201,3541.791016
12.78989983,59.59215927,3584.724121
13.81355953,60.03749084,3600.531006
12.30169964,55.75740814,3479.410889
12.63605022,55.9071312,3508.437988
12.40450954,57.38581085,3425.407959
11.46432018,54.9358902,3184.725098
11.58753014,55.13684845,3153.573975
11.04082012,54.20402145,2951.503906
11.08073997,54.77883148,3070.384033
11.2293396,56.20222092,2986.449951
10.88761997,51.55918121,2955.406006
9.47221756,47.58840942,2328.104004
11.52046967,52.88605118,3162.147949
9.588585854,51.12755966,2294.246094
8.867254257,45.47219086,2054.548096
9.077969551,38.05931091,2182.946045
10.5141201,42.83625031,2750.910889
9.663770676,39.8850708,2464.072998
9.989379883,39.61758041,2643.430908
10.43426037,41.32324982,2849.240967
11.43857956,43.3053093,3137.041992
11.61141014,42.20616913,3228.48999
11.31225967,40.77043152,3215.311035
11.4017601,42.54066086,3125.951904
9.660052299,44.45335007,2384.60498
9.276928902,44.82024002,2246.193115
8.455956459,41.80976868,1830.666016
9.00729847,38.28440094,2078.462891
9.128358841,36.42945099,2249.813965
10.47332954,33.69594955,2809.885986
9.858562469,32.55799103,2551.875
10.12195969,33.05696106,2660.004883
9.892112732,30.62755966,2568.058105
11.7413702,35.10287094,3260.511963
10.73752975,32.83665848,2911.655029
10.74172974,34.02212906,2800.154053
11.19966984,34.12776947,3023.405029
10.39760017,33.042099,2742.523926
10.19097042,32.92097092,2558.266113
9.740448952,33.27804947,2409.49292
10.43976974,33.08359909,2718.375
10.96652031,35.31800079,2886.315918
11.01583958,36.16323853,2858.238037
10.26556969,36.30244064,2524.543945
9.37402153,30.19808006,2234.157959
10.27748013,32.55812073,2588.310059
9.679895401,32.24485016,2388.906006
10.28133011,27.83143044,2821.468994
10.13004971,28.3761692,2529.551025
11.06517982,28.18207932,2888.678955
9.927788734,29.66736984,2349.798096
10.15596008,30.01202011,2461.7229
7.943564892,31.89682961,1461.427002
9.251970291,28.45959091,2192.166992
10.59702969,39.31285858,2733.49707
9.945051193,39.16094971,2416.157959
10.36032009,35.90576172,2794.049072
10.86497021,35.5433197,2811.455078
10.46457005,37.14907837,2650.6521
10.00269985,36.62239075,2439.920898
9.133077621,40.30894852,2015.647949
8.889335632,40.45737076,1836.692993
9.059370995,42.64097977,1992.157959
8.775243759,43.2392807,1849.360962
9.480834007,47.29283905,2246.793945
9.8937006,40.41093063,2528.570068
10.52040005,43.82648087,2773.916992
9.538257599,48.36273956,2249.375977
8.962496758,46.14094162,2030.35498
10.17881966,50.40739059,2544.552002
9.191664696,48.79423904,2137.873047
9.791545868,48.08700943,2463.275879
10.38020992,48.74869919,2646.056885
10.35509968,48.37652969,2660.399902
9.849658966,51.11481094,2460.697021
10.91576958,53.43965912,2855.025879
10.35544968,51.45854187,2632.935059
9.811385155,55.02352905,2325.365967
9.870950699,56.98714066,2337.629883
10.63836956,58.35697174,2675.50708
10.56583977,56.41016006,2648.952881
10.40367985,54.56356812,2751.195068
10.38751984,55.22126007,2727.2229
11.68233013,57.25930023,3234.833008
11.46605968,56.45454025,3108.558105
11.27414036,59.0946312,2904.170898
11.74240017,56.79179001,3120.139893
12.22854996,55.09383011,3462.993896
12.80869961,56.70598984,3573.641113
12.67908955,51.98936844,3597.075928
12.85416985,55.89044189,3600.26001
12.54273033,56.10874939,3578.856934
12.46899986,55.61885834,3548.139893
11.8136301,54.75841904,3321.674072
12.17523003,53.30184937,3495.385986
12.71350956,52.93299866,3596.550049
12.61670017,51.11817169,3592.897949
12.95390034,52.54104996,3587.99707
12.72187042,52.4784584,3587.812988
12.52478027,49.74586868,3571.050049
11.90482998,49.43196869,3361.066895
12.27655983,50.50500107,3421.147949
12.43148041,52.08712006,3401.606934
12.2958498,52.53759003,3382.843994
12.12318993,52.96075058,3404.75293
12.56752014,55.6349411,3485.655029
12.37605953,55.53802109,3528.068115
12.61242008,53.30104828,3599.010986
12.44423962,52.58827972,3601.843994
12.2116003,53.56433105,3550.009033
12.15631008,52.13201141,3495.603027
11.95763016,51.13497925,3486.968994
12.73180962,52.41059113,3554.052002
12.17638016,51.31528854,3457.575928
12.15377998,49.91117096,3463.666016
12.53824997,50.60705185,3572.528076
12.31698036,49.72166061,3521.705078
12.32085991,49.80347061,3499.053955
12.42329025,49.54629898,3564.478027
11.98950958,49.31888962,3369.62207
12.05313969,51.78850937,3305.690918
11.86435986,48.74198151,3346.333984
11.64758968,50.06206131,3164.304932
11.3189497,49.19942856,3049.801025
10.97144032,48.41846085,2909.856934
10.54471016,46.85958099,2684.762939
10.40699005,47.58731079,2653.164063
10.48750019,47.04990005,2748.685059
10.66436958,47.31208038,2759.216064
10.81902981,47.1111908,2884.150879
10.10587025,46.87784958,2445.284912
11.34654999,48.59159851,2866.159912
10.9026804,46.92520142,2742.2771
10.10058975,42.7926712,2532.471924
10.16125011,41.96331024,2600.063965
10.24133015,43.93257904,2532.055908
9.876933098,44.16743851,2359.226074
10.08355045,43.29795837,2474.486084
9.244793892,47.70793152,2011.040039
9.386052132,42.9224205,2153.365967
9.897241592,42.59083176,2560.363037
9.947414398,42.86642838,2449.221924
9.700749397,40.57368851,2355.344971
10.28507996,42.82115936,2707.704102
10.89317989,42.26198959,3049.525879
10.81857967,44.26882935,3030.235107
9.898181915,42.89044952,2671.185059
10.66930008,44.11022949,2926.934082
10.45376968,45.55294037,2766.720947
10.2592802,44.627491,2741.541992
10.3874197,45.86790085,2709.89502
8.345214844,46.33488846,1764.093994
8.579266548,43.63919067,1918.29895
9.553375244,51.0102005,2356.225098
10.07044983,53.26646042,2637.996094
9.697667122,54.17089081,2377.897949
8.431826591,50.29072952,1707.453003
8.155532837,39.47542953,1602.321045
8.169429779,37.38014984,1719.984985
9.128443718,37.64574814,2108.379883
9.688897133,32.64633179,2369.77002
10.37798023,35.05984116,2611.7771
11.19752026,39.04187012,2944.334961
9.619175911,34.47428894,2342.245117
10.2771101,33.11903,2605.51709
9.131291389,32.8640213,2071.235107
9.289962769,36.75244904,2207.501953
9.569347382,29.77609062,2272.016113
9.818087578,34.03483963,2291.316895
9.569253922,39.23834991,2182.549072
10.19272995,36.58847046,2622.813965
9.506711006,35.02359009,2288.251953
9.467521667,34.58858871,2212.841064
9.446462631,33.94511032,2205.285889
10.64044952,37.51361084,2696.408936
10.12629986,37.03934097,2631.60498
10.59043026,36.49657822,2734.364014
11.37207031,37.51971817,3009.396973
10.90968037,42.4291687,2840.714111
10.67374039,38.58992004,2793.354004
9.475765228,36.00093842,2204.475098
10.37856007,37.75292969,2648.044922
10.33722973,35.79671097,2632.930908
10.37292004,36.56813049,2619.166992
9.518082619,34.38608932,2402.625
11.32336044,37.99002075,3137.748047
11.16761971,38.92937088,3070.429932
11.44579983,36.26959991,3134.179932
10.87524033,37.55886078,1221.041016
12.00146008,36.45241928,3459.968994
12.01513958,35.27985001,3408.019043
12.18175983,36.88206863,3403.613037
10.72350979,36.20537186,2991.308105
10.30064011,35.93103027,2715.375
11.2943697,35.59711838,3176.115967
11.07526016,31.59341049,3146.427979
11.71998978,26.08189964,3370.993896
11.66390991,32.7917099,3282.535889
11.70044994,36.37096024,3158.168945
11.6740799,36.12258911,3127.950928
11.45730972,36.56047821,3009.940918
11.22014999,36.68954849,2988.087891
12.02482033,37.10046005,3231.288086
10.73326969,40.20230103,2951.50293
10.99962997,41.0215416,2951.062988
10.89667034,46.93235016,2851.667969
10.90019989,49.71427917,2775.937988
10.37516975,49.89189148,2612.464111
8.955554962,45.43267059,2011.853027
10.77618027,49.83353043,2764.091064
9.569974899,44.72013092,2354.375977
9.824549675,43.48699188,2410.542969
10.31233978,43.85047913,2689.864014
10.00442028,43.14966965,2582.946045
10.51391029,50.97573853,2652.896973
10.04428959,47.29409027,2538.096924
9.859962463,44.90217972,2506.979004
9.530995369,49.18254089,2297.792969
9.723075867,51.3548584,2357.611084
11.76208973,57.34634018,3215.466064
11.62839031,57.42528152,3237.86499
9.964263916,54.97072983,2527.384033
10.65344048,58.40084839,2776.574951
10.75111008,60.86373901,2896.37207
10.84937,56.77999878,2896.216064
11.48593998,58.10445023,3115.180908
10.83860016,56.33441925,2903.749023
10.65670013,57.72003174,2870.555908
11.11818981,55.44240189,3073.547119
11.18817997,54.78992081,3201.195068
12.32431984,57.27249908,3365.730957
9.981651306,53.50133896,2572.170898
10.37882042,53.89719009,2650.894043
10.16543961,51.29084015,2656.062012
10.05502987,51.87699127,2620.812012
10.08955956,53.39881134,2676.10791
10.89433002,54.7898407,2871.725098
10.48147011,51.69268036,2738.843994
10.49870014,53.25664902,2631.298096
10.7293396,50.57162094,2881.2771
11.32059956,51.1167984,3027.374023
10.52017975,47.49333954,2890.863037
10.67693996,48.27333069,2853.300049
11.72813034,46.73611069,3310.551025
11.93309975,50.97529984,3252.334961
11.78404999,51.10964966,3235.725098
10.94692039,51.15668106,3032.00293
10.71236038,44.03472137,2895.802002
10.29133034,46.88909912,2632.064941
9.46634388,46.36307907,2154.254883
9.859131813,50.20808029,2365.61792
10.03215981,51.11141968,2485.947021
9.122576714,46.0672493,2058.741943
9.814094543,45.69031906,2443.916016
9.678857803,49.29669189,2315.61499
9.00452137,48.88908005,2063.844971
10.0862999,49.23125076,2517.137939
10.29051018,49.72740936,2582.916016
11.08300018,53.3499794,2803.788086
10.87038994,52.40530014,2710.123047
10.57254028,54.09447098,2543.702881
10.53139973,53.61560059,2666.479004
10.21741009,55.32469177,2476.577881
10.4644804,54.48220062,2603.299072
10.20094013,54.96749878,2460.976074
9.693354607,54.88486099,2207.822021
9.413082123,52.99617004,2098.673096
9.493380547,54.51657104,2122.165039
8.988195419,53.25894928,1917.192017
8.688991547,51.74034119,1900.68396
8.711514473,50.45121002,1794.569946
8.363587379,51.02721024,1591.083984
7.962964058,55.9889183,1365.697021
9.413722038,52.68915939,2035.520996
7.722574234,57.47282028,1324.915039
7.567769051,57.95915985,1228.958008
7.98783493,56.26234055,1417.452026
7.978313923,54.81703949,1409.930054
8.636565208,54.84054947,1707.613037
8.768385887,60.29745865,1746.249023
8.491143227,53.47644043,1641.985962
8.617242813,49.26128006,1699.484009
8.350117683,49.49782944,1589.371948
8.508033752,53.91527176,1667.702026
8.867398262,54.39070129,1847.406982
8.702406883,53.86346054,1752.291016
8.296859741,50.49533081,1545.136963
8.594574928,49.75056076,1652.180054
8.058779716,51.80271912,1425.151001
9.326397896,45.82049942,2009.363037
7.721747875,46.85192108,1339.746948
7.558263779,44.6699791,1230.488037
7.784145832,46.67002106,1395.057007
7.636741161,53.04981995,1229.900024
7.581802845,53.5451088,1190.394043
7.17186594,54.36317825,964.0222168
6.523260117,51.09449005,735.0504761
6.167281151,44.39159012,626.2722778
6.483693123,49.49435043,710.7468262
6.205060005,57.86872101,600.149292
6.826344013,48.83781815,861.3483887
6.765349865,54.27806854,867.2888184
6.199653149,52.90975189,674.1431885
6.841688156,43.90475845,960.4414063
6.091810226,44.2048912,669.6716919
6.204500198,47.6296196,720.1276245
7.76928091,54.09148026,1364.366943
8.126628876,46.20523834,1509.465942
7.663159847,50.58675003,1288.496948
8.341968536,49.36154938,1603.832031
9.537472725,41.74594879,2187.806885
9.220453262,44.00139999,2059.875
9.351488113,44.85749054,2154.510986
9.220931053,47.32342148,2062.977051
9.900130272,48.06214142,2392.340088
9.0362463,47.03182983,1989.972046
8.654806137,44.05585098,1687.448975
7.302789211,39.28839111,1070.436035
7.425317764,34.24184036,1110.274048
6.476350784,29.44016075,753.6671753
7.378448963,25.12424088,1293.092041
8.590433121,20.90924072,1937.812988
7.256465912,28.30274963,1138.953003
7.376663208,30.8405304,1152.642944
6.8433218,30.02581024,918.2437744
8.647088051,30.73638916,1630.182007
8.882626534,34.60338974,1813.487061
8.96481514,28.53590965,1907.911011
7.042200089,21.55814934,954.8873901
7.565718174,20.99949074,1185.046021
8.098776817,15.10781956,1457.05896
7.09886694,19.22961998,1038.088989
9.395706177,20.8746109,2016.562988
7.187696934,22.27349091,1067.737061
6.628240108,18.9156208,870.2830811
6.66880703,18.43758011,813.0363159
6.950088978,18.99925995,893.4738159
6.167088985,20.42000008,584.5974731
5.256244183,24.1770401,326.5498962
4.800563812,29.3537693,283.0383911
6.057269096,23.48646927,570.5769043
5.492189884,32.27145004,384.0971985
4.707660198,41.16098022,215.9028015
4.102931976,34.7640686,112.7797012
4.469251156,36.46342087,185.1620026
6.4560709,40.3866806,714.0986938
7.037773132,39.8192482,1200.80603
8.57656765,25.30394936,1912.819946
7.712213039,32.54642105,1352.644043
6.539497852,33.04122162,753.3668213
5.667867184,39.48748016,492.364502
6.112491131,39.5775795,550.6223145
5.777351856,41.27634048,435.2897949
6.282999992,37.85206985,598.0629883
6.560756207,34.33061981,670.3278198
6.622868061,39.39226913,700.9517822
5.473395824,40.02536011,390.8158875
5.823760033,33.02650833,440.4350891
5.020501137,31.28103065,272.2749023
4.67550087,26.50551987,188.1271973
4.079813004,24.91655922,93.80259705
3.7251091,22.89365959,53.44290161
3.026230097,20.7161808,4.70639801
2.418095112,16.34193039,0
2.775562048,12.78870964,0
2.343575954,18.06422997,0
2.652968884,37.94029999,0
2.503849983,45.0343895,0
2.061300993,65.0790329,0
1.55311203,165.7487946,0
0.988565624,232.5762024,0
0.773231089,311.3937073,0
0.799672604,193.5368958,0
1.512645006,190.7388,0
2.304316998,197.277298,0
0.95694679,186.1244049,0
0.750108182,179.1172028,0
0.652586401,138.5124054,0
2.308226109,151.3211975,0
2.700889111,132.540802,0
3.223267078,88.28037262,0
3.271281004,86.66204071,0
2.766005039,83.0014801,0
3.45243597,68.26914215,0
2.986498117,81.94642639,0
3.735515118,78.50956726,0
4.053092957,73.0928421,79.78302002
3.988835096,74.19232941,74.83856964
2.001302958,91.28798676,0.024466651
2.067471981,81.37857056,0
3.595530033,66.80426788,12.72733974
2.840241909,67.08322906,1.186135054
2.101366997,50.38407135,0
1.982758999,55.24618912,0
2.474014044,48.84262848,0
3.892199993,61.19419861,49.3300705
4.737603188,65.45266724,216.941803
5.15397501,68.25717926,283.2904968
5.532538891,72.21629333,364.7712097
6.088226795,74.33100891,521.0864258
6.68735218,75.85281372,635.9716187
7.222924232,64.66375732,877.3162231
7.212418079,67.89388275,979.800415
8.199533463,74.68470001,1392.676025
8.348225594,73.55069733,1406.749023
7.296607018,75.70300293,962.1984253
8.220011711,76.41805267,1321.333008
8.822527885,73.67942047,1740.06897
9.325697899,69.4912262,1999.04895
8.901625633,70.83083344,1788.526978
8.871511459,69.06923676,1709.180054
8.525837898,63.86661148,1582.44397
8.27525425,61.91809082,1413.109009
8.210790634,62.06964111,1440.626953
8.607397079,64.71826935,1584.342041
9.148553848,64.0994873,1834.713989
9.326199532,62.51845169,1982.296021
9.303833008,63.74525833,2009.496948
9.492359161,64.94093323,2037.489014
9.474702835,63.46007919,2051.346924
8.808951378,64.07875061,1726.699951
9.097891808,64.38645172,1877.968994
9.620962143,62.76919937,2105.313965
9.595714569,65.13117218,2078.248047
9.126605988,66.55538177,2003.727051
9.375276566,66.66107941,2108.412109
9.611922264,63.23213959,2230.096924
9.846689224,63.82133102,2390.079102
9.964762688,66.3875885,2407.937988
9.855811119,69.26378632,2399.48999
9.836886406,70.98486328,2446.753906
10.80482006,70.59622955,2761.610107
11.35056019,71.71846771,3038.077881
10.24540997,69.47715759,2521.933105
8.693277359,69.23390961,1705.712036
8.454697609,64.7813797,1655.83606
9.212648392,66.7129364,2028.485962
9.358190536,68.31886292,2115.042969
11.69791031,71.13417053,3086.006104
11.55669975,67.85452271,3098.61792
11.10348988,68.96389008,2822.718018
11.28044033,69.80996704,3007.262939
10.91205025,68.23703003,2885.030029
10.96475029,70.38020325,2904.914063
10.57151985,65.94915009,2749.240967
11.48297977,68.29855347,3160.915039
10.04067993,63.54447174,2526.665039
9.416762352,62.60078049,2198.094971
11.36909008,69.32601929,3014.823975
12.60923958,69.12007141,3478.281982
12.13667011,68.30500031,3454.574951
11.90909004,68.3480835,3370.976074
11.93597031,69.26329803,3240.537109
11.85206985,67.90975189,3314.556885
12.11299992,67.35249329,3334.551025
12.03676987,66.14481354,3393.653076
12.38967991,64.95924377,3455.200928
11.6601696,63.68371964,3207.503906
12.25576973,64.9972229,3407.624023
11.11277008,60.14522934,2990.540039
9.925065041,55.8574295,2458.393066
10.9218998,60.14128113,2784.228027
9.011886597,49.51005936,1981.250977
8.473305702,45.18619156,1672.119995
7.538395882,43.44818115,1332.501953
8.295777321,49.66379929,1586.761963
9.414335251,51.87422943,2246.918945
10.2688303,54.49084854,2558.062012
9.480908394,45.30030823,2212.843018
9.547696114,45.00183105,2288.940918
9.204851151,43.49132156,2134.916016
9.880645752,43.84167099,2406.340088
9.567559242,44.62825012,2383.516113
9.387972832,41.54172134,2309
10.02340031,33.85622025,2717.952881
10.49767971,38.81177139,2831.298096
10.5841198,40.50730896,2910.750977
10.15793037,43.52983093,2715.198975
10.71747017,42.98426819,2901.450928
10.3220396,37.97192001,2773.543945
11.65332985,34.95404816,3112.50708
11.45823002,37.17824173,3213.740967
10.89291954,43.93233871,2901.044922
9.53273201,37.10797882,2339.696045
11.71366978,39.47103882,3320.340088
12.26021004,39.76145172,3339.323975
11.8361702,40.01902008,3430.384033
11.99446011,34.84735107,3363.11792
11.64074993,38.13579178,3194.270996
10.86421013,44.91513062,3011.947998
10.76072025,47.54272079,2980.2229
10.74855995,43.90777969,3039.260986
10.08032036,46.72378922,2608.422119
9.500211716,46.41545105,2337.813965
10.00168037,38.1542511,2682.908936
9.181612015,43.20687103,2143.167969
10.01097965,42.35680008,2622.981934
10.0051899,40.93869019,2498.856934
10.0622797,50.83327103,2597.784912
9.182498932,38.30271912,2351.068115
9.371358871,39.47005844,2277.677002
9.89141655,47.07817841,2602.927002
9.178544044,42.50466919,2200.207031
9.450174332,44.74142075,2210.406982
8.807912827,47.99958038,2126.081055
9.704107285,47.65756989,2449.520996
9.716107368,39.32685089,2480.029053
9.58364296,40.72639847,2466.072021
10.48139,40.65666962,2813.082031
9.410577774,40.26699829,2488.082031
10.03547955,34.24261093,2856.802979
10.72150993,40.52442932,3109.679932
9.678829193,41.69406128,2633.604004
9.86784935,35.03765869,2640.516113
9.770372391,42.4900589,2454.183105
11.40532017,42.5607605,3199.207031
9.940541267,42.63722992,2546.718994
10.98066998,49.28007126,3080.645996
9.758807182,45.46031952,2587.635986
8.859536171,46.30862045,2067.39209
9.819643974,49.13624954,2569.636963
12.06820965,52.79730988,3406.279053
9.917967796,49.91722107,2534.291992
9.726774216,50.30379868,2518.745117
8.043714523,47.20204926,1611.258057
8.162425041,40.23897171,1630.248047
8.480866432,41.20761108,1753.302979
8.610268593,44.04320908,1892.953979
8.832823753,47.18323135,1986.511963
8.513827324,50.26575851,1809.541016
10.54086018,50.95415878,2814.162109
9.223776817,49.91513062,2168.721924
9.324167252,46.11046982,2183.395996
8.92413044,43.73291016,2021.723999
9.120423317,42.42662048,2343.343994
9.949116707,44.87742996,2646.024902
9.429942131,46.89797974,2351.590088
9.053593636,41.85232162,2079.274902
9.381389618,43.38077927,2292.519043
9.209767342,46.8359108,2214.518066
9.229656219,49.045681,2169.253906
9.246126175,51.54718018,2261.220947
9.450240135,50.45167923,2279.878906
9.502997398,41.76174164,2531.269043
9.962809563,40.7523613,2696.905029
8.627667427,41.40325928,1810.688965
8.549422264,41.1114502,1967.495972
9.065909386,39.3163414,2279.73999
10.17675018,40.70223999,2600.823975
8.524703979,41.5429306,1877.043945
9.346051216,38.64337921,2287.297119
9.257070541,41.33119965,2264.728027
9.205024719,42.72386932,2175.055908
9.7311306,37.03303909,2640.321045
10.67123032,32.32307053,3101.004883
11.00148964,31.33893013,2996.711914
10.7094698,34.3013382,2854.0271
9.601427078,31.9702301,2869.812988
11.1844101,32.8127594,3324.059082
11.16722012,35.41749954,3148.180908
10.94542027,34.59263992,3201.88501
11.17905998,38.18215942,3099.351074
10.23196983,39.80643082,2814.922119
11.43181038,39.09180069,3266.489014
9.879421234,42.94055939,2480.064941
9.869589806,53.99425888,2502.812012
10.1072197,43.6828804,2749.014893
10.70547009,42.75825119,2823.441895
9.649692535,44.96961975,2457.531006
10.81550026,42.6063385,3042.278076
10.11639977,41.84196091,2696.846924
10.92113972,40.13265991,3023.082031
10.09035015,46.13436127,2560.685059
10.69260979,50.08980179,2964.805908
10.87349987,48.25201035,2944.978027
9.977020264,49.1665802,2653.419922
10.3460598,50.75164032,2751.87793
9.038768768,48.80591965,2057.812988
9.647418022,39.97686005,2435.375977
8.769346237,37.76300812,1960.671997
9.469559669,52.26076889,2243.311035
10.04267025,55.95312881,2411.116943
8.55408287,53.96255875,1803.979004
7.425045967,53.78850937,1125.108032
9.196469307,51.79878998,2066.386963
8.755754471,41.66302109,1907.921997
9.177778244,35.79537964,2161.447998
9.160526276,36.04534912,2129.419922
9.617001534,34.44977951,2431.202881
11.02534962,37.66122055,2993.268066
10.71294022,31.54693985,3000.090088
11.22317982,43.97140121,3057.199951
9.198188782,38.14424896,2161.559082
8.510158539,32.53329086,1906.505981
7.715918064,33.88689041,1405.675049
8.772906303,35.33021927,1932.738037
6.933822155,39.59185028,1119.965942
8.102312088,34.43716049,1623.505005
7.816804886,35.9657402,1541.447998
9.173584938,37.23379898,2189.261963
10.02968979,35.82342911,2505.290039
8.830834389,36.22045898,2119.268066
7.831260204,41.24647141,1511.781982
7.797516823,39.5868187,1445.855957
7.687446117,34.5124588,1488.064941
7.147296906,26.52679062,1224.092041
7.894454002,31.60041046,1477.77002
8.685806274,30.80075073,1800.469971
8.733688354,34.13204956,1992.531982
10.52812004,30.88335991,2915.928955
8.912791252,35.16487885,2156.819092
9.506934166,33.25046158,2409.264893
11.04265022,39.75952911,2983.5
11.13082981,38.14572144,3031.51001
11.07989979,40.6599884,3011.226074
11.05832005,37.77539825,3034.284912
11.40487003,41.20439911,3087.324951
10.16187,39.45103073,2478.370117
7.584866047,29.20144081,1396.317993
9.148038864,27.0475502,2005.626953
7.931746006,33.57603073,1478.608032
7.949429035,33.68276978,1546.557007
10.47716999,42.85002899,2786.285889
10.16102982,38.82666016,2822.409912
9.014152527,36.72153091,2230.043945
9.06758976,31.02106094,2169.285889
9.300695419,38.91682053,2205.437012
7.994948864,36.0460701,1658.69397
9.516428947,30.14063072,2451.542969
8.692968369,31.63504028,1999.329956
10.42247009,38.79272842,2674.224121
9.082736969,37.46902847,2131.568115
8.567456245,34.44960022,1909.677002
8.462504387,34.39286041,1850.720947
9.098269463,30.95406914,2214.843018
9.355088234,33.3708992,2131.686035
9.778188705,32.33036041,2374.157959
7.374067783,34.85248947,1261.878052
7.324643135,33.39328003,1180.560059
7.454885006,38.24610138,1203.647949
8.094323158,32.18447113,1630.852051
9.758592606,35.50072098,2292.954102
9.568020821,36.63162994,2289.812988
8.967403412,34.73390961,2036.56897
8.585183144,37.45550919,1752.727051
9.712044716,38.30197144,2306.393066
8.832510948,41.71556854,1989.119019
8.137366295,41.58105087,1624.265015
7.505948067,41.13491821,1203.677002
8.144194603,39.69704819,1579.241943
9.089748383,40.85816956,1962.208984
8.040151596,44.98838043,1419.963013
7.240732193,46.69942093,1034.093994
6.027763844,43.51182938,560.7744141
4.922534943,40.22169876,308.2814026
4.883079052,49.77185059,285.5690918
5.745759964,48.36872101,490.8301086
6.527665138,37.82389069,724.1928711
7.7100811,41.30289078,1277.444946
6.626365185,40.20883179,808.4318848
7.735745907,38.40246964,1384.977051
6.570603848,35.83943939,850.4470825
6.885309219,35.94158936,885.0142822
6.440083981,39.15874863,822.4534302
6.271296978,40.77780914,728.8834229
6.717998981,38.44266129,878.5795898
6.308137894,36.33581161,670.9016113
6.33527422,31.63952065,731.9550781
7.704995155,35.34236908,1431.781006
9.069611549,37.34812927,1967.769043
8.475378036,39.73270035,1788.80896
7.37841177,50.76539993,1190.134033
7.805080891,46.21242905,1406.494019
9.551868439,52.19625092,2215.923096
8.776088715,48.34677887,1878.828979
8.278229713,47.74131012,1693.781982
8.438862801,51.60150146,1651.008057
7.977118015,45.97850037,1493.89502
7.258813858,45.13254929,1128.319946
6.972476959,38.32278824,997.4761963
7.344223022,42.29545975,1099.287964
7.29527998,40.68095016,1068.453003
7.10095787,40.54653168,1032.137939
7.164300919,50.48991013,1023.495972
7.29501915,51.62913895,1068.880005
6.895244122,55.47492981,880.9196777
8.095932007,56.73133087,1420.328003
7.420427799,57.54764175,1095.034058
7.467208862,53.18357086,1106.307007
7.483782768,53.39202118,1090.495972
6.796634197,53.68138885,916.109375
6.778624058,52.20301819,859.2210083
6.57952404,47.5449295,817.8181152
7.901413918,50.51612091,1342.880005
6.580912113,48.69488907,843.8527222
5.754927158,51.11254883,469.3648071
5.346620083,44.30157089,394.8192139
6.352804184,47.77109909,674.2476807
6.584531784,46.54951096,777.6375122
6.422801971,43.85655975,688.7540283
6.5204072,47.12139893,714.4121704
5.686058998,44.46588898,513.6621704
5.843567848,42.00130081,577.7246094
5.685713768,40.67309952,470.5179138
6.7209692,43.21471024,839.5662231
6.231227875,44.14002991,673.015686
6.353388786,45.00635147,733.0479126
5.812800884,53.0280304,501.2215881
5.779295921,50.26208115,511.6572876
5.718984127,53.45798111,477.8132019
5.735025883,48.81549835,511.4837036
6.091620922,48.08715057,630.1021118
8.066494942,40.49829102,1401.895996
7.213075161,42.1247406,1109.70105
6.24406004,39.5944519,681.7723999
7.323525906,44.92506027,1125.004028
6.838181019,45.01890945,912.3582153
6.042564869,43.18164825,641.4478149
5.778781891,45.98817825,498.1687927
6.452330112,40.99932098,757.5800781
6.868908882,45.28683853,882.1469116
6.110013008,42.05139923,656.3394775
6.334527016,39.51958084,704.8410034
5.666986942,35.3925209,452.2414856
6.572966099,36.70455933,787.7186279
6.073616982,40.82474136,648.8425903
5.394427776,39.17089081,384.4354858
6.022412777,31.51795006,618.8532715
6.544925213,32.89266968,780.5192871
6.90840292,40.22158051,964.9229126
6.092234135,42.76086044,653.359314
6.043702126,44.09817123,617.8599854
